Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
133,5,2398.91,bad,medium,high,Loyal
295,2,386.62,bad,low,medium,Lost
4,3,422.22,good,medium,medium,Loyal
42,10,4395.59,medium,high,high,Loyal
268,1,1829.04,bad,low,high,Lost
49,11,5133.49,medium,high,high,Loyal
381,5,796.9,bad,medium,high,Loyal
8,20,6218.18,good,high,high,VIP
15,3,656.69,good,medium,high,Loyal
521,9,628.32,bad,high,high,Loyal
281,4,1232.79,bad,medium,high,Loyal
64,2,1025.44,medium,low,high,At Risk
1,43,12831.8,good,high,high,VIP
251,1,37.4,bad,low,low,Lost
231,6,2849.58,bad,medium,high,Loyal
16,3,822.48,good,medium,high,Loyal
504,1,79.9,bad,low,low,Lost
427,2,435.83,bad,low,medium,Lost
413,5,1386.1200000000001,bad,medium,high,Loyal
10,66,10636.47,good,high,high,VIP
7,4,1822.97,good,medium,high,Loyal
50,20,6869.0,medium,high,high,Loyal
58,1,73.2,medium,low,low,At Risk
94,8,1884.55,bad,high,high,Loyal
15,6,1418.32,good,medium,high,VIP
125,7,2246.75,bad,high,high,Loyal
93,7,1836.44,bad,high,high,Loyal
420,4,2052.69,bad,medium,high,Loyal
49,8,2247.31,medium,high,high,Loyal
137,2,612.6,bad,low,high,Lost
60,1,215.83,medium,low,medium,At Risk
99,13,16249.87,bad,high,high,Loyal
72,1,305.54,medium,low,medium,At Risk
71,9,9971.65,medium,high,high,Loyal
66,4,1077.81,medium,medium,high,Loyal
63,6,1158.79,medium,medium,high,Loyal
16,3,644.72,good,medium,high,Loyal
22,26,9026.11,good,high,high,VIP
31,15,6911.4400000000005,medium,high,high,Loyal
44,5,1087.66,medium,medium,high,Loyal
15,2,215.48,good,low,medium,At Risk
39,8,2723.55,medium,high,high,Loyal
2,24,15688.02,good,high,high,VIP
735,1,351.3,bad,low,medium,Lost
236,2,630.43,bad,low,high,Lost
374,1,308.59999999999997,bad,low,medium,Lost
722,1,323.25,bad,low,medium,Lost
488,1,93.3,bad,low,low,Lost
468,9,2016.71,bad,high,high,Loyal
74,2,1030.0410000000002,medium,low,high,At Risk
391,7,942.75,bad,high,high,Loyal
3,12,5643.45,good,high,high,VIP
2,5,2112.12,good,medium,high,VIP
360,9,2501.9900000000002,bad,high,high,Loyal
58,6,1114.54,medium,medium,high,Loyal
22,3,944.24,good,medium,high,Loyal
30,7,1830.61,good,high,high,VIP
54,13,2602.32,medium,high,high,Loyal
24,1,394.38,good,low,medium,At Risk
44,10,3440.45,medium,high,high,Loyal
88,9,4146.78,medium,high,high,Loyal
1,35,38489.51,good,high,high,VIP
88,3,1090.59,medium,medium,high,Loyal
18,4,1293.71,good,medium,high,Loyal
78,1,159.0,medium,low,medium,At Risk
170,4,2038.25,bad,medium,high,Loyal
80,1,242.35,medium,low,medium,At Risk
266,1,914.9300000000001,bad,low,high,Lost
234,2,304.25,bad,low,medium,Lost
29,13,4439.97,good,high,high,VIP
500,1,40.8,bad,low,low,Lost
36,9,2235.5099999999998,medium,high,high,Loyal
317,2,1345.22,bad,low,high,Lost
374,2,1102.3500000000001,bad,low,high,Lost
56,5,1616.54,medium,medium,high,Loyal
44,15,2867.4100000000003,medium,high,high,Loyal
202,5,672.1700000000001,bad,medium,high,Loyal
224,3,1027.22,bad,medium,high,Loyal
384,3,890.8100000000001,bad,medium,high,Loyal
86,6,2867.86,medium,medium,high,Loyal
189,2,542.03,bad,low,high,Lost
378,4,1078.22,bad,medium,high,Loyal
43,7,2712.97,medium,high,high,Loyal
70,9,1965.71,medium,high,high,Loyal
475,3,333.18,bad,medium,medium,Loyal
40,9,2053.71,medium,high,high,Loyal
77,1,432.2,medium,low,medium,At Risk
436,1,136.65,bad,low,medium,Lost
422,1,63.66,bad,low,low,Lost
56,6,1492.2,medium,medium,high,Loyal
23,2,3718.8,good,low,high,At Risk
9,16,4329.31,good,high,high,VIP
7,14,7474.4,good,high,high,VIP
33,2,409.1,medium,low,medium,At Risk
211,2,2579.38,bad,low,high,Lost
23,3,1413.66,good,medium,high,Loyal
459,2,827.25,bad,low,high,Lost
169,1,114.56,bad,low,medium,Lost
61,1,152.94,medium,low,medium,At Risk
52,5,1800.07,medium,medium,high,Loyal
260,3,791.38,bad,medium,high,Loyal
511,1,128.31,bad,low,medium,Lost
382,1,295.09000000000003,bad,low,medium,Lost
66,7,7310.15,medium,high,high,Loyal
377,3,985.14,bad,medium,high,Loyal
16,15,4906.8,good,high,high,VIP
266,3,1629.37,bad,medium,high,Loyal
176,1,46.95,bad,low,low,Lost
44,15,11942.52,medium,high,high,Loyal
409,3,361.94,bad,medium,medium,Loyal
50,1,1035.45,medium,low,high,At Risk
16,6,1059.45,good,medium,high,VIP
377,1,755.15,bad,low,high,Lost
422,1,351.01,bad,low,medium,Lost
437,2,837.53,bad,low,high,Lost
8,12,6935.17,good,high,high,VIP
73,14,1757.95,medium,high,high,Loyal
590,1,186.66,bad,low,medium,Lost
70,2,667.65,medium,low,high,At Risk
437,1,717.57,bad,low,high,Lost
352,1,1141.24,bad,low,high,Lost
2,10,3463.02,good,high,high,VIP
116,1,411.7,bad,low,medium,Lost
647,2,336.03999999999996,bad,low,medium,Lost
372,1,715.9,bad,low,high,Lost
196,3,2151.11,bad,medium,high,Loyal
176,3,2629.3900000000003,bad,medium,high,Loyal
733,1,188.69,bad,low,medium,Lost
99,3,1117.84,bad,medium,high,Loyal
20,9,5705.08,good,high,high,VIP
724,1,238.05,bad,low,medium,Lost
71,3,3424.02,medium,medium,high,Loyal
339,3,1307.58,bad,medium,high,Loyal
5,8,4403.82,good,high,high,VIP
30,3,1029.77,good,medium,high,Loyal
645,1,176.9,bad,low,medium,Lost
476,2,328.95,bad,low,medium,Lost
169,5,1006.98,bad,medium,high,Loyal
469,1,129.85,bad,low,medium,Lost
461,1,136.31,bad,low,medium,Lost
464,4,2069.3,bad,medium,high,Loyal
681,1,117.72,bad,low,medium,Lost
121,5,1253.76,bad,medium,high,Loyal
21,15,4657.95,good,high,high,VIP
476,1,126.05000000000001,bad,low,medium,Lost
9,4,1328.55,good,medium,high,Loyal
625,4,1313.67,bad,medium,high,Loyal
268,1,301.9,bad,low,medium,Lost
22,7,1085.7,good,high,high,VIP
476,1,193.65,bad,low,medium,Lost
429,3,1392.43,bad,medium,high,Loyal
736,1,107.33,bad,low,medium,Lost
126,1,233.22,bad,low,medium,Lost
25,7,7928.27,good,high,high,VIP
694,1,381.66,bad,low,medium,Lost
138,1,361.21999999999997,bad,low,medium,Lost
213,7,1192.82,bad,high,high,Loyal
428,3,1194.92,bad,medium,high,Loyal
37,7,5120.0,medium,high,high,Loyal
105,2,706.57,bad,low,high,Lost
413,2,460.08,bad,low,medium,Lost
17,2,616.26,good,low,high,At Risk
431,1,171.15,bad,low,medium,Lost
2,2,274.15000000000003,good,low,medium,At Risk
389,3,1491.4,bad,medium,high,Loyal
330,2,402.71,bad,low,medium,Lost
63,13,5744.91,medium,high,high,Loyal
119,5,2192.51,bad,medium,high,Loyal
34,1,328.15,medium,low,medium,At Risk
217,1,404.40000000000003,bad,low,medium,Lost
171,6,5628.99,bad,medium,high,Loyal
71,7,604.5500000000001,medium,high,high,Loyal
0,2,326.75,,low,medium,At Risk
195,2,353.66,bad,low,medium,Lost
127,3,428.68,bad,medium,medium,Loyal
46,12,3597.5,medium,high,high,Loyal
5,24,4826.99,good,high,high,VIP
13,16,10731.34,good,high,high,VIP
562,1,310.83,bad,low,medium,Lost
427,4,1703.07,bad,medium,high,Loyal
17,7,634.33,good,high,high,VIP
431,6,2037.7,bad,medium,high,Loyal
27,11,2010.41,good,high,high,VIP
7,22,26626.8,good,high,high,VIP
491,1,277.48,bad,low,medium,Lost
551,7,2774.0,bad,high,high,Loyal
420,4,3517.69,bad,medium,high,Loyal
36,1,151.05,medium,low,medium,At Risk
156,1,214.79999999999998,bad,low,medium,Lost
283,1,109.95,bad,low,medium,Lost
106,3,1526.06,bad,medium,high,Loyal
24,7,3850.79,good,high,high,VIP
74,4,322.41,medium,medium,medium,Loyal
15,3,687.0699999999999,good,medium,high,Loyal
157,4,842.42,bad,medium,high,Loyal
43,2,1198.74,medium,low,high,At Risk
384,1,224.51,bad,low,medium,Lost
10,11,3509.41,good,high,high,VIP
31,8,1798.22,medium,high,high,Loyal
290,1,53.5,bad,low,low,Lost
20,9,2253.89,good,high,high,VIP
332,13,3330.0299999999997,bad,high,high,Loyal
17,2,494.44,good,low,medium,At Risk
3,38,9999.460000000001,good,high,high,VIP
62,5,1129.51,medium,medium,high,Loyal
374,1,416.35,bad,low,medium,Lost
197,6,415.87,bad,medium,medium,Loyal
32,4,868.37,medium,medium,high,Loyal
0,5,2919.65,,medium,high,VIP
6,16,2697.75,good,high,high,VIP
4,6,3512.53,good,medium,high,VIP
9,4,896.66,good,medium,high,Loyal
31,6,946.94,medium,medium,high,Loyal
52,1,109.36000000000001,medium,low,medium,At Risk
11,2,707.04,good,low,high,At Risk
17,15,3307.2,good,high,high,VIP
18,4,1548.1299999999999,good,medium,high,Loyal
36,3,1362.4,medium,medium,high,Loyal
1,3,640.21,good,medium,high,Loyal
17,7,2664.81,good,high,high,VIP
81,4,1320.56,medium,medium,high,Loyal
448,1,157.2,bad,low,medium,Lost
32,5,1328.61,medium,medium,high,Loyal
381,2,309.49,bad,low,medium,Lost
65,5,1771.45,medium,medium,high,Loyal
469,2,104.0,bad,low,medium,Lost
8,2,987.01,good,low,high,At Risk
266,2,1308.48,bad,low,high,Lost
246,3,362.95,bad,medium,medium,Loyal
3,4,2157.4,good,medium,high,Loyal
60,1,1780.59,medium,low,high,At Risk
395,2,258.7,bad,low,medium,Lost
407,2,353.1,bad,low,medium,Lost
74,7,2974.84,medium,high,high,Loyal
89,4,1358.95,medium,medium,high,Loyal
59,5,1030.61,medium,medium,high,Loyal
28,3,1102.59,good,medium,high,Loyal
322,5,918.55,bad,medium,high,Loyal
653,1,186.05,bad,low,medium,Lost
52,4,1382.07,medium,medium,high,Loyal
536,3,467.5,bad,medium,medium,Loyal
400,4,1103.61,bad,medium,high,Loyal
269,3,763.05,bad,medium,high,Loyal
1,23,5561.66,good,high,high,VIP
56,5,1555.34,medium,medium,high,Loyal
60,14,3537.85,medium,high,high,Loyal
475,1,137.8,bad,low,medium,Lost
627,1,127.88,bad,low,medium,Lost
153,2,1705.8,bad,low,high,Lost
18,3,641.82,good,medium,high,Loyal
94,9,3159.44,bad,high,high,Loyal
0,23,6849.15,,high,high,VIP
264,2,511.4,bad,low,high,Lost
311,1,177.5,bad,low,medium,Lost
69,1,443.05,medium,low,medium,At Risk
301,2,167.25,bad,low,medium,Lost
18,3,552.68,good,medium,high,Loyal
12,14,2821.65,good,high,high,VIP
590,1,231.93,bad,low,medium,Lost
35,12,5709.04,medium,high,high,Loyal
733,1,130.32,bad,low,medium,Lost
18,4,910.1899999999999,good,medium,high,Loyal
53,5,647.23,medium,medium,high,Loyal
56,2,528.98,medium,low,high,At Risk
21,5,559.71,good,medium,high,VIP
43,3,719.44,medium,medium,high,Loyal
26,9,2972.88,good,high,high,VIP
492,1,35.7,bad,low,low,Lost
44,5,1101.94,medium,medium,high,Loyal
112,8,1487.42,bad,high,high,Loyal
395,1,75.0,bad,low,low,Lost
375,3,526.27,bad,medium,high,Loyal
16,109,63651.47,good,high,high,VIP
24,1,346.12,good,low,medium,At Risk
190,2,443.06,bad,low,medium,Lost
301,1,302.7,bad,low,medium,Lost
1,10,1908.25,good,high,high,VIP
262,2,241.06,bad,low,medium,Lost
413,3,660.28,bad,medium,high,Loyal
105,1,284.55,bad,low,medium,Lost
56,7,1117.94,medium,high,high,Loyal
212,3,642.81,bad,medium,high,Loyal
63,1,287.4,medium,low,medium,At Risk
27,2,384.52,good,low,medium,At Risk
28,12,2741.74,good,high,high,VIP
511,3,1011.5699999999999,bad,medium,high,Loyal
667,3,329.34,bad,medium,medium,Loyal
380,2,301.25,bad,low,medium,Lost
5,5,798.35,good,medium,high,VIP
721,1,310.70000000000005,bad,low,medium,Lost
7,6,3856.9700000000003,good,medium,high,VIP
66,5,1034.43,medium,medium,high,Loyal
1,5,899.47,good,medium,high,VIP
520,1,162.24,bad,low,medium,Lost
45,17,3656.58,medium,high,high,Loyal
33,4,602.73,medium,medium,high,Loyal
0,2,168472.5,,low,high,At Risk
135,3,775.14,bad,medium,high,Loyal
197,2,367.87,bad,low,medium,Lost
197,2,707.69,bad,low,high,Lost
149,3,1505.73,bad,medium,high,Loyal
87,3,1013.15,medium,medium,high,Loyal
630,2,332.17,bad,low,medium,Lost
530,2,251.71,bad,low,medium,Lost
44,4,30.950000000000003,medium,medium,low,Loyal
63,11,4384.37,medium,high,high,Loyal
98,13,6862.91,bad,high,high,Loyal
217,1,208.36,bad,low,medium,Lost
2,30,5715.34,good,high,high,VIP
729,1,71.78999999999999,bad,low,low,Lost
27,3,814.72,good,medium,high,Loyal
177,3,1615.22,bad,medium,high,Loyal
73,3,136.0,medium,medium,medium,Loyal
20,4,1422.4,good,medium,high,Loyal
19,3,1314.68,good,medium,high,Loyal
420,2,746.24,bad,low,high,Lost
33,15,3838.59,medium,high,high,Loyal
508,7,2869.16,bad,high,high,Loyal
73,3,787.52,medium,medium,high,Loyal
23,5,828.91,good,medium,high,VIP
51,11,2458.6,medium,high,high,Loyal
274,4,1189.98,bad,medium,high,Loyal
433,2,789.6,bad,low,high,Lost
164,4,470.83,bad,medium,medium,Loyal
6,7,1871.5,good,high,high,VIP
87,4,544.3,medium,medium,high,Loyal
431,1,350.35,bad,low,medium,Lost
63,11,4320.02,medium,high,high,Loyal
24,3,331.0,good,medium,medium,Loyal
9,2,300.83,good,low,medium,At Risk
75,1,769.29,medium,low,high,At Risk
681,1,453.38,bad,low,medium,Lost
15,1,220.62,good,low,medium,At Risk
191,1,139.35,bad,low,medium,Lost
173,2,404.3,bad,low,medium,Lost
76,5,2294.68,medium,medium,high,Loyal
537,1,134.36,bad,low,medium,Lost
576,2,209.4,bad,low,medium,Lost
32,3,498.8,medium,medium,medium,Loyal
379,2,303.7,bad,low,medium,Lost
435,1,205.41000000000003,bad,low,medium,Lost
46,2,1533.16,medium,low,high,At Risk
540,1,385.56,bad,low,medium,Lost
79,7,2132.09,medium,high,high,Loyal
296,1,826.53,bad,low,high,Lost
2,3,684.41,good,medium,high,Loyal
8,6,2330.77,good,medium,high,VIP
49,23,6695.28,medium,high,high,Loyal
160,2,100.97,bad,low,medium,Lost
359,8,2578.34,bad,high,high,Loyal
4,9,843.9100000000001,good,high,high,VIP
382,1,1237.23,bad,low,high,Lost
619,2,266.5,bad,low,medium,Lost
106,11,3614.34,bad,high,high,Loyal
24,1,484.38,good,low,medium,At Risk
31,1,777.6,medium,low,high,At Risk
19,2,90.30000000000001,good,low,low,At Risk
571,1,152.76,bad,low,medium,Lost
629,1,248.8,bad,low,medium,Lost
296,1,363.7,bad,low,medium,Lost
371,6,2100.0,bad,medium,high,Loyal
21,6,1819.02,good,medium,high,VIP
4,4,874.59,good,medium,high,Loyal
51,10,3216.3,medium,high,high,Loyal
29,1,101.69999999999999,good,low,medium,At Risk
276,1,162.7,bad,low,medium,Lost
60,4,959.37,medium,medium,high,Loyal
24,4,556.26,good,medium,high,Loyal
185,6,2482.62,bad,medium,high,Loyal
414,3,1148.01,bad,medium,high,Loyal
435,2,433.36,bad,low,medium,Lost
1,28,11916.33,good,high,high,VIP
445,2,308.14,bad,low,medium,Lost
1,48,24582.64,good,high,high,VIP
171,2,717.21,bad,low,high,Lost
80,2,1272.44,medium,low,high,At Risk
3,1,244.41,good,low,medium,At Risk
189,4,2012.0,bad,medium,high,Loyal
667,1,48.349999999999994,bad,low,low,Lost
21,11,2298.33,good,high,high,VIP
17,5,8756.64,good,medium,high,VIP
18,3,1095.56,good,medium,high,Loyal
641,1,635.9,bad,low,high,Lost
4,3,1001.59,good,medium,high,Loyal
109,1,548.97,bad,low,high,Lost
640,1,23.35,bad,low,low,Lost
540,3,399.62,bad,medium,medium,Loyal
2,10,3732.01,good,high,high,VIP
413,1,226.70000000000002,bad,low,medium,Lost
734,1,424.03,bad,low,medium,Lost
53,2,257.32,medium,low,medium,At Risk
591,1,292.21,bad,low,medium,Lost
519,4,376.70000000000005,bad,medium,medium,Loyal
164,2,689.82,bad,low,high,Lost
290,5,5606.47,bad,medium,high,Loyal
545,1,111.71,bad,low,medium,Lost
598,1,30.15,bad,low,low,Lost
9,34,13182.19,good,high,high,VIP
108,18,9435.13,bad,high,high,Loyal
95,7,2237.12,bad,high,high,Loyal
242,2,475.02000000000004,bad,low,medium,Lost
162,33,16644.01,bad,high,high,Loyal
41,8,2841.72,medium,high,high,Loyal
34,6,1915.68,medium,medium,high,Loyal
66,17,8012.58,medium,high,high,Loyal
23,2,281.85,good,low,medium,At Risk
0,38,13873.51,,high,high,VIP
396,1,185.20000000000002,bad,low,medium,Lost
26,8,3048.38,good,high,high,VIP
5,2,511.12,good,low,high,At Risk
476,1,223.85999999999999,bad,low,medium,Lost
53,6,4422.76,medium,medium,high,Loyal
568,1,87.8,bad,low,low,Lost
363,4,773.05,bad,medium,high,Loyal
14,5,614.66,good,medium,high,VIP
193,2,865.6,bad,low,high,Lost
427,2,1020.9000000000001,bad,low,high,Lost
2,5,1455.23,good,medium,high,VIP
14,20,7434.31,good,high,high,VIP
26,10,4248.74,good,high,high,VIP
126,3,1009.6,bad,medium,high,Loyal
84,2,663.61,medium,low,high,At Risk
70,3,1301.78,medium,medium,high,Loyal
419,2,540.87,bad,low,high,Lost
666,1,380.0,bad,low,medium,Lost
625,1,156.6,bad,low,medium,Lost
425,1,295.05,bad,low,medium,Lost
182,1,105.84,bad,low,medium,Lost
112,1,313.62,bad,low,medium,Lost
373,2,531.4,bad,low,high,Lost
79,5,3163.67,medium,medium,high,Loyal
593,2,341.59,bad,low,medium,Lost
248,3,1462.78,bad,medium,high,Loyal
231,1,225.15,bad,low,medium,Lost
385,4,1361.28,bad,medium,high,Loyal
70,4,612.36,medium,medium,high,Loyal
400,2,605.9,bad,low,high,Lost
68,1,213.5,medium,low,medium,At Risk
3,28,7807.91,good,high,high,VIP
50,8,1071.1399999999999,medium,high,high,Loyal
74,1,181.09,medium,low,medium,At Risk
60,5,1810.18,medium,medium,high,Loyal
15,4,579.63,good,medium,high,Loyal
3,1,90.04,good,low,low,At Risk
285,1,145.04999999999998,bad,low,medium,Lost
385,1,172.8,bad,low,medium,Lost
3,13,2153.41,good,high,high,VIP
40,3,684.25,medium,medium,high,Loyal
35,2,763.33,medium,low,high,At Risk
74,2,482.47,medium,low,medium,At Risk
562,2,432.45,bad,low,medium,Lost
723,1,60.48,bad,low,low,Lost
403,2,357.66,bad,low,medium,Lost
17,25,5706.87,good,high,high,VIP
453,2,1288.72,bad,low,high,Lost
14,7,5493.46,good,high,high,VIP
218,1,75.66,bad,low,low,Lost
185,6,1785.13,bad,medium,high,Loyal
32,9,3245.43,medium,high,high,Loyal
69,1,618.59,medium,low,high,At Risk
182,3,1179.79,bad,medium,high,Loyal
625,1,291.5,bad,low,medium,Lost
14,2,500.42,good,low,high,At Risk
235,1,151.85,bad,low,medium,Lost
30,5,2647.59,good,medium,high,VIP
263,4,1938.33,bad,medium,high,Loyal
3,6,1758.93,good,medium,high,VIP
51,4,813.48,medium,medium,high,Loyal
543,1,225.4,bad,low,medium,Lost
245,4,1015.24,bad,medium,high,Loyal
80,2,810.5699999999999,medium,low,high,At Risk
274,5,1654.03,bad,medium,high,Loyal
0,17,4413.1,,high,high,VIP
78,1,322.8,medium,low,medium,At Risk
29,7,2318.1,good,high,high,VIP
73,2,417.73,medium,low,medium,At Risk
406,1,106.80000000000001,bad,low,medium,Lost
481,7,1892.52,bad,high,high,Loyal
485,2,406.4,bad,low,medium,Lost
16,6,2883.1,good,medium,high,VIP
222,6,1814.61,bad,medium,high,Loyal
406,1,473.0,bad,low,medium,Lost
437,4,3802.04,bad,medium,high,Loyal
31,4,1154.47,medium,medium,high,Loyal
22,15,2430.53,good,high,high,VIP
30,4,1747.98,good,medium,high,Loyal
397,1,179.4,bad,low,medium,Lost
105,2,554.5,bad,low,high,Lost
4,3,1077.45,good,medium,high,Loyal
245,2,923.11,bad,low,high,Lost
177,2,833.78,bad,low,high,Lost
735,1,160.39,bad,low,medium,Lost
448,1,678.8,bad,low,high,Lost
169,4,541.9,bad,medium,high,Loyal
42,3,672.8,medium,medium,high,Loyal
519,1,306.58000000000004,bad,low,medium,Lost
71,7,1916.11,medium,high,high,Loyal
586,1,136.2,bad,low,medium,Lost
58,16,17550.39,medium,high,high,Loyal
15,2,1212.66,good,low,high,At Risk
140,8,1711.47,bad,high,high,Loyal
17,13,6548.37,good,high,high,VIP
21,30,16833.170000000002,good,high,high,VIP
9,4,933.62,good,medium,high,Loyal
367,6,814.07,bad,medium,high,Loyal
188,1,39.12,bad,low,low,Lost
15,7,1879.55,good,high,high,VIP
539,4,986.63,bad,medium,high,Loyal
393,1,163.8,bad,low,medium,Lost
728,1,165.0,bad,low,medium,Lost
568,1,109.2,bad,low,medium,Lost
361,1,135.39999999999998,bad,low,medium,Lost
18,2,225.94,good,low,medium,At Risk
67,2,570.13,medium,low,high,At Risk
14,13,862.42,good,high,high,VIP
23,3,1374.8700000000001,good,medium,high,Loyal
16,20,8030.150000000001,good,high,high,VIP
27,3,1692.27,good,medium,high,Loyal
1,20,8134.9400000000005,good,high,high,VIP
678,1,188.83,bad,low,medium,Lost
54,2,319.61,medium,low,medium,At Risk
441,2,608.86,bad,low,high,Lost
33,6,2361.9,medium,medium,high,Loyal
410,2,880.62,bad,low,high,Lost
2,12,3109.99,good,high,high,VIP
365,3,793.06,bad,medium,high,Loyal
42,3,821.45,medium,medium,high,Loyal
72,7,1921.84,medium,high,high,Loyal
4,5,1028.0,good,medium,high,VIP
533,1,320.25,bad,low,medium,Lost
3,55,147142.77,good,high,high,VIP
60,2,324.24,medium,low,medium,At Risk
46,16,5070.92,medium,high,high,Loyal
390,1,157.63,bad,low,medium,Lost
0,4,1260.86,,medium,high,Loyal
75,2,422.59999999999997,medium,low,medium,At Risk
71,4,353.03,medium,medium,medium,Loyal
417,2,178.83,bad,low,medium,Lost
255,4,1914.6999999999998,bad,medium,high,Loyal
68,5,1199.46,medium,medium,high,Loyal
722,1,98.30000000000001,bad,low,low,Lost
561,2,193.15,bad,low,medium,Lost
134,4,657.9000000000001,bad,medium,high,Loyal
240,1,112.75,bad,low,medium,Lost
226,2,1998.0,bad,low,high,Lost
379,7,994.6,bad,high,high,Loyal
8,25,9167.710000000001,good,high,high,VIP
8,26,9916.73,good,high,high,VIP
414,4,1110.83,bad,medium,high,Loyal
617,2,695.66,bad,low,high,Lost
0,42,43515.051,,high,high,VIP
36,3,531.35,medium,medium,high,Loyal
399,4,551.11,bad,medium,high,Loyal
45,1,656.63,medium,low,high,At Risk
84,14,9087.460000000001,medium,high,high,Loyal
18,22,6349.09,good,high,high,VIP
2,9,2868.48,good,high,high,VIP
8,13,4266.99,good,high,high,VIP
18,32,14560.69,good,high,high,VIP
218,4,1529.8,bad,medium,high,Loyal
77,2,625.52,medium,low,high,At Risk
266,3,2149.6800000000003,bad,medium,high,Loyal
23,14,6986.2300000000005,good,high,high,VIP
368,5,3647.53,bad,medium,high,Loyal
