Invoice,revenue
538707,167.85999999999999
538708,365.27
538709,151.66
538710,198.95000000000002
538714,275.45
538715,325.22
538716,17.4
538719,60.0
538721,11.8
538722,307.39
538744,215.32
538753,134.64999999999998
538783,976.7
538785,206.0
538795,293.85
538796,304.5
538797,10.5
538799,706.25
538800,193.9
538801,337.98
538807,252.62
538808,632.52
538809,306.52
538810,140.4
538811,710.0
538812,74.25
538814,324.72
538815,179.87
538816,479.35
538817,301.2
538826,1590.82
538827,2594.7599999999998
538828,231.84
538829,326.4
538830,146.46
538831,337.59999999999997
538832,413.79
538836,234.85999999999999
538839,305.79
538841,170.55
538843,154.05
538844,1194.52
538845,92.82
538846,11.0
538848,1188.0
538849,875.18
538850,147.35
538851,310.85
538852,198.07
538853,214.77
538854,357.1
538855,488.09
538856,293.4
538857,152.4
538858,951.24
538859,658.2
538860,115.35
538862,149.5
538863,341.65999999999997
538864,360.06
538865,91.15
538866,647.99
538868,824.02
538869,61.05
538870,85.75
538871,476.70000000000005
538872,304.90000000000003
538875,307.8
538878,267.0
538879,338.98
538886,411.4
538888,125.56
538890,362.79
538892,17.4
538894,202.45
538895,247.38
538896,302.78
538899,123.1
538900,366.77
538901,238.65
538902,306.18
538903,501.01
538905,303.15000000000003
538907,202.79999999999998
538908,346.79999999999995
538909,97.5
538910,165.85
538917,684.26
538935,186.64000000000001
538942,101.23
538943,253.2
538944,201.20000000000002
538945,1761.26
538951,206.29
538967,354.48
538968,303.57
538991,3240.4
538992,428.82000000000005
538993,101.2
538994,422.70000000000005
538995,1185.8600000000001
538996,332.1
538998,2605.88
538999,1181.0
539000,185.45
539001,102.0
539002,269.31
539004,336.98
539005,20.4
539006,102.28
539007,105.88
539008,307.8
539009,498.16
539010,247.91
539011,67.24000000000001
539012,1305.6
539014,343.26
539015,440.2
539016,571.48
539017,15.8
539018,283.53000000000003
539019,306.84
539030,755.3000000000001
539032,74.4
539033,228.6
539034,209.65
539036,300.87
539038,308.37
539039,1256.32
539040,171.05
539041,243.22
539042,209.08
539043,392.34000000000003
539044,1536.85
539046,295.2
539047,219.6
539048,80.64
539049,1048.64
539050,195.89
539051,14.850000000000001
539052,17.700000000000003
539053,203.6
539056,1.45
539064,58.7
539075,227.22
539076,391.0
539077,314.54999999999995
539078,379.68
539079,271.05
539080,404.82
539082,205.8
539083,32.25
539084,190.35
539085,164.64
539086,397.96
539087,1168.2
539088,1827.91
539089,186.0
539091,163.8
539092,527.04
539093,196.60000000000002
539094,157.35000000000002
539095,300.46
539096,313.2
539098,395.16
539099,403.61
539101,6930.0
539102,1431.6
539103,933.3199999999999
539105,212.33
539106,920.52
539107,211.2
539108,204.0
539109,1491.0
539111,217.2
539112,328.77
539113,4.949999999999999
539118,270.19
539142,164.6
539143,46.45
539144,889.32
539160,311.64
539181,135.44
539185,216.34
539196,750.64
539201,322.01
539211,430.28000000000003
539212,298.25
539213,150.06
539214,141.3
539215,210.75
539216,16.15
539217,587.66
539218,3.75
539219,114.0
539222,305.7
539225,1491.46
539226,147.75
539240,843.78
539243,172.2
539246,104.48
539247,228.5
539248,133.56
539249,314.1
539250,1085.46
539252,377.52
539254,243.11999999999998
539255,308.21999999999997
539256,468.07
539257,1722.9
539259,301.44
539261,424.49
539262,351.3
539263,332.18
539264,310.48
539266,131.3
539267,253.5
539268,29.700000000000003
539269,46.85
539272,97.24000000000001
539275,403.79999999999995
539280,76.55
539281,476.35
539282,131.4
539283,250.65
539285,105.54
539286,252.2
539288,5.5
539290,133.22
539292,304.9
539293,501.69
539294,356.35
539295,348.8
539296,75.78
539297,147.9
539298,136.25
539299,218.85
539303,436.86
539304,302.40000000000003
539305,320.15
539306,112.15
539307,2054.92
539308,250.46
539309,279.85
539310,15.0
539311,357.94
539312,556.5
539313,312.98
539314,540.45
539315,230.70000000000002
539316,97.3
539317,312.41
539318,892.8
539319,292.5
539320,707.0600000000001
539321,220.06
539322,126.9
539324,124.51
539325,357.01
539326,408.16999999999996
539327,198.3
539328,300.04
539330,277.2
539331,216.0
539332,144.0
539333,311.19
539334,25.95
539335,320.1
539336,115.9
539338,2646.2999999999997
539351,168.0
539353,463.5
539374,347.01
539379,177.15
539391,291.34
539395,1484.25
539398,29.700000000000003
539400,53.400000000000006
539401,792.99
539403,224.8
539404,108.92
539405,919.04
539406,214.20000000000002
539407,170.28
539408,183.74
539410,102.0
539411,258.7
539414,212.61
539415,316.58
539416,29.43
539417,72.0
539418,135.12
539419,415.7
539420,158.16
539421,753.74
539422,190.55
539423,148.95
539435,180.0
539439,323.62
539440,250.0
539442,311.15000000000003
539443,668.88
539444,1241.43
539445,323.38
539446,858.0
539447,333.82
539450,196.75
539452,741.22
539454,196.78
539455,121.02
539456,190.65
539459,334.84000000000003
539460,33.0
539461,259.55
539462,315.56
539463,191.46
539464,218.05
539465,2062.44
539466,469.87
539468,663.8000000000001
539469,283.52
539470,279.88
539471,246.70000000000002
539472,31.62
539473,411.1
539474,12.8
539475,364.98
539477,365.73
539478,193.64
539483,99.5
539484,947.1899999999999
539487,215.01
539488,1001.52
539489,311.7
539490,306.15000000000003
539491,70.96000000000001
539496,269.5
539497,286.95
539498,290.51
539501,287.45
539502,383.52
539551,286.6
539561,339.72
539564,756.12
539567,101.76
539570,327.6
539571,15.9
539572,433.5
539578,1440.0
539579,344.11
539580,289.74
539581,455.6
539586,962.24
539587,754.16
539588,138.85
539590,832.0799999999999
539591,237.60000000000002
539592,14.850000000000001
539593,776.95
539594,239.4
539597,61.199999999999996
539604,102.0
539607,1084.59
539609,221.4
539610,109.88
539628,182.52
539629,239.9
539630,751.0
539633,73.80000000000001
539634,144.5
539635,728.0400000000001
539636,631.96
539637,112.68
539639,37.67
539641,134.14
539642,242.92000000000002
539645,0.95
539646,28.5
539647,216.76
539653,658.38
539654,1689.12
539658,302.95
539659,842.9
539660,9.2
539662,117.60000000000001
539663,396.84999999999997
539664,25.200000000000003
539666,479.4
539675,114.60000000000001
539676,237.93
539688,150.0
539716,148.0
539717,65.4
539720,97.84
539721,324.0
539722,762.3000000000001
539723,434.0
539724,382.5
539725,182.19
539727,71.28
539728,1141.24
539730,193.15
539731,8520.92
539732,29.700000000000003
539752,383.7
539754,69.29
539755,45.35
539760,424.17
539761,662.9
539762,500.0
539764,433.5
539766,351.08
539826,615.6
539828,23.8
539829,110.39999999999999
539831,108.63
539835,318.75
539836,135.34
539837,222.6
539840,600.72
539858,610.8
539859,192.4
539864,134.55
539865,344.88
539867,172.25
539920,390.95
539921,20.3
539933,529.59
539946,128.7
539953,12.35
539954,121.62
539957,1262.85
539978,354.64
539981,300.42
539982,256.61
539984,289.85
539985,968.77
539987,6.95
539988,353.69
539993,307.3
540001,474.66
540002,310.28
540003,368.8
540004,76.32000000000001
540005,190.56
540013,299.6
540014,339.68
540015,510.89
540016,168.3
540017,215.41
540019,413.68
540020,109.3
540021,516.97
540022,388.72
540023,794.66
540024,23.8
540025,323.04
540027,363.66
540028,284.6
540029,90.0
540031,431.88000000000005
540032,299.92
540033,871.48
540040,547.56
540043,173.39000000000001
540059,385.8
540060,203.1
540073,644.13
540093,112.30000000000001
540094,312.95
540095,201.94
540096,476.48
540098,160.38
540099,733.92
540113,323.87
540114,243.4
540115,112.65
540120,969.36
540121,366.06
540122,1179.6
540126,1209.1
540130,393.9
540146,261.5
540148,364.8
540149,481.7
540153,331.6
540157,1145.33
540159,72.0
540160,2574.48
540161,152.45
540162,95.65
540163,958.93
540166,660.0
540167,125.86
540168,445.22
540169,229.75
540170,170.4
540172,138.98000000000002
540173,116.0
540174,102.0
540175,1910.4
540176,3862.14
540178,556.07
540179,481.14
540180,107.89
540181,199.44
540182,229.56
540183,1220.4
540184,119.3
540185,344.81
540187,653.86
540188,296.66
540239,835.11
540240,417.81
540242,511.95
540245,379.44
540247,1048.85
540248,583.45
540249,305.74
540251,12.75
540253,1263.72
540257,238.55
540258,682.8
540259,417.3
540260,771.29
540261,730.88
540262,242.54999999999998
540263,169.8
540264,432.0
540265,253.1
540267,7011.38
540268,1489.18
540269,186.0
540273,563.15
540274,211.8
540275,1520.1100000000001
540276,1520.11
540277,3120.2200000000003
540278,433.04
540279,35.400000000000006
540280,143.0
540288,785.65
540316,464.82
540345,621.9
540348,224.11
540349,660.15
540350,108.45
540351,319.77
540353,499.89
540354,623.6800000000001
540357,1374.46
540358,369.14
540359,377.7
540361,304.2
540362,162.70000000000002
540363,185.1
540364,317.06
540365,479.25
540370,76.32000000000001
540371,309.55
540372,3527.64
540373,307.35
540374,303.36
540383,406.77000000000004
540387,175.15
540395,237.65
540396,969.24
540397,236.02
540399,9.3
540401,797.5999999999999
540402,557.5600000000001
540404,301.66
540405,582.0
540406,495.0
540407,427.47
540408,637.5
540409,504.25
540410,387.40000000000003
540411,311.07
540412,303.0
540413,331.55
540414,603.09
540415,523.05
540416,149.41
540420,207.25
540452,325.44
540453,302.45
540454,368.52
540455,730.16
540456,188.0
540457,102.5
540458,2169.39
540459,479.1
540460,104.76
540461,122.10000000000001
540462,434.95000000000005
540463,334.93
540464,1429.9
540465,83.7
540466,306.0
540467,300.54
540469,1138.67
540471,688.45
540472,335.8
540473,716.11
540475,141.48000000000002
540477,304.24
540478,2970.0
540479,135.9
540480,816.25
540481,165.88
540482,285.28000000000003
540489,559.85
540493,300.74
540496,328.54
540498,268.8
540499,365.2
540500,390.29999999999995
540501,753.26
540502,625.04
540504,208.56
540505,313.15
540506,282.25
540507,1933.2
540508,146.55
540509,537.99
540510,104.25
540511,334.26
540512,142.24
540513,422.4
540514,431.77
540515,182.78
540516,267.2
540517,157.09
540518,97.5
540519,413.68
540520,195.45
540521,114.0
540522,301.28
540523,340.94
540524,660.36
540525,309.48
540526,229.48
540528,136.05
540529,479.0
540530,488.46000000000004
540531,119.49000000000001
540532,221.7
540533,141.05
540534,25.2
540536,145.5
540537,110.17999999999999
540538,279.02
540539,557.07
540540,169.35
540541,320.21999999999997
540542,78.2
540543,380.68
540544,73.5
540545,401.49
540546,686.48
540547,258.0
540548,179.1
540550,1715.85
540552,376.7
540553,344.94
540554,240.45000000000002
540557,81.6
540561,326.78
540562,337.39
540563,175.2
540565,102.0
540566,185.97
540567,332.41
540568,646.54
540595,326.82
540604,311.71
540630,217.75
540635,456.97
540636,212.0
540639,566.84
540640,167.6
540641,279.3
540642,1238.06
540644,827.1800000000001
540645,402.66
540647,1248.32
540648,969.87
540649,404.12
540653,250.0
540662,500.48
540664,263.0
540671,322.53000000000003
540672,780.42
540680,434.03999999999996
540682,64.14
540687,237.19
540688,234.0
540689,12797.52
540690,241.26
540691,1508.6599999999999
540692,352.51
540697,369.0
540698,4314.0199999999995
540700,462.5
540701,602.44
540702,140.49
540703,511.46000000000004
540704,302.57
540732,144.12
540750,153.9
540753,69.7
540768,670.8000000000001
540769,144.26
540770,145.75
540777,110.95
540779,252.42000000000002
540782,184.2
540785,3417.1200000000003
540789,871.1999999999999
540794,153.6
540795,355.8
540797,8.5
540798,727.36
540799,15.299999999999999
540800,302.36
540801,1147.1799999999998
540802,418.48
540803,426.9
540809,374.75
540813,415.55
540815,15160.900000000001
540816,364.91
540817,347.95
540818,7837.5
540819,23.85
540822,24.95
540823,288.5
540824,252.54
540825,62.13
540826,447.28
540827,344.14
540829,113.63999999999999
540834,1578.31
540835,154.9
540838,425.1
540839,255.38
540840,108.67
540842,60.0
540844,71.5
540849,492.65000000000003
540851,102.95
540855,445.6
540856,812.25
540857,314.0
540858,92.4
540859,438.67
540862,202.34999999999997
540866,575.18
540900,250.65
540906,366.12
540907,1358.29
540908,721.9200000000001
540915,311.67
540939,2.46
540940,214.18
540943,220.33
540945,0.85
540946,547.5
540947,747.06
540951,676.5999999999999
540953,220.85
540954,174.15
540955,137.95
540957,342.46
540968,770.75
540970,197.65
540971,651.16
540972,392.7
540974,112.08
540975,289.7
540976,919.98
540979,554.75
540980,255.25
540981,287.46000000000004
540983,1289.5
540984,148.35
540985,105.54
540986,408.29
540990,258.41
540991,307.05
540992,436.23
540993,201.19
540994,704.59
540996,104.0
540997,130.85
540998,289.5
540999,1431.28
541001,165.0
541002,188.69
541003,301.11
541004,171.46
541005,200.25
541006,323.15000000000003
541008,72.26
541010,195.13
541011,155.17
541012,271.09
541013,397.79
541014,222.97
541015,226.37
541018,310.26
541021,898.5
541038,301.14
541043,250.0
541086,353.7
541087,205.75
541088,692.82
541091,342.15
541093,753.4499999999999
541094,336.07
541103,596.0600000000001
541105,660.0
541106,259.20000000000005
541107,328.92
541108,76.32000000000001
541109,14.95
541110,342.61
541111,353.5
541112,386.05
541113,174.14999999999998
541114,175.2
541115,1608.66
541119,127.80000000000001
541120,864.22
541121,225.89999999999998
541122,284.62
541123,534.57
541124,131.39999999999998
541125,47.5
541126,281.88
541134,643.6
541135,179.10000000000002
541136,359.9
541137,332.64
541138,700.31
541139,313.2
541149,177.00000000000003
541172,345.84999999999997
541181,100.2
541202,448.95
541203,302.76
541204,322.58
541205,430.7
541206,10389.06
541207,361.5
541208,272.64
541213,570.07
541214,487.70000000000005
541215,1547.58
541216,416.54
541217,111.9
541218,142.82
541220,16774.72
541223,254.54
541224,201.9
541225,234.62
541226,214.20000000000002
541227,349.2
541228,45.0
541236,3.35
541238,391.1
541239,487.9
541240,161.3
541241,191.94
541242,58.190000000000005
541243,69.6
541244,270.34000000000003
541246,22.200000000000003
541247,810.0
541248,8.52
541249,120.72999999999999
541250,35.28
541251,258.25
541252,203.3
541253,277.39
541255,4.25
541256,477.61
541258,362.0
541259,282.6
541260,145.0
541262,297.66
541263,759.0600000000001
541264,147.85
541265,430.04
541266,969.95
541267,613.22
541268,221.44
541269,1096.0
541270,155.95
541271,431.3
541272,110.45
541273,189.5
541274,493.45
541275,121.20000000000002
541276,165.0
541277,220.9
541278,167.4
541279,635.8
541280,1199.33
541281,64.99000000000001
541282,895.5
541283,170.46
541285,805.45
541286,475.2
541287,751.5999999999999
541288,264.65
541289,208.32
541290,103.56
541291,305.81
541292,375.15
541293,394.57
541294,157.2
541302,304.02
541316,111.35
541357,146.85
541362,311.48
541370,287.1
541371,322.78
541391,7.800000000000001
541400,412.85
